0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087781, -0.000145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.087545, -0.000323, 0.000042, 0.002703, 0.000000, 0.000415, 0.000044
0.087545, -0.000323, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087545, -0.000323, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087545, -0.000323, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087545, -0.000323, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000042, 0.002703, 0.000000, 0.000000, 0.000044
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, -0.001088, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
0.087336, -0.000282, 0.000000, -0.001676, 0.000000, 0.000000, 0.000000
