15.500000, 0.269000, 3.500000, 0.850000, 0.000000, 0.000081, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000007, -0.000000, 0.000000 
-0.496856, 0.010405, 0.000309, 0.005718, 0.002078, -0.032055, 0.038682, 0.000088, 0.006727, 25.654076, 0.000000, 0.000000, 1680837696.847540, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.847781, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.848116, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.848549, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.848969, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.849191, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.850295, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.850523, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.850798, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.851193, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.852072, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.852300, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.852739, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.852966, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.853188, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.855328, 0.000000, 0.000488
-0.496856, 0.010405, 0.000309, 0.005718, 0.000000, -0.032055, 0.038682, 0.000088, 0.006727, 0.000000, 0.000000, 0.000000, 1680837696.856301, 0.000000, 0.000488
