82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82316128.000000,0.300000,0.000000,0.000000,-0.000000,0.082316,-0.001974,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82263024.000000,0.300000,0.000000,0.000000,-0.000000,0.082263,-0.002627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82279360.000000,-0.300000,0.000000,0.000000,-0.000000,0.082279,0.000750,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82279360.000000,-0.300000,0.000000,0.000000,-0.000000,0.082279,0.000750,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000001
82279360.000000,-0.300000,0.000000,0.000000,-0.000000,0.082279,0.000750,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,-0.000002
82279360.000000,-0.300000,352.815887,-0.300000,0.300000,0.082279,0.000750,0.000353,-3.024566,1296427.625000,0.000000,0.000000,-0.000002,0.000977,0.000977,-0.000002
82279360.000000,-0.300000,529.223816,-0.300000,0.300000,0.082279,0.000750,0.000529,-4.217316,403228.687500,0.000000,0.000000,-0.000003,0.001465,0.001465,-0.000003
82279360.000000,-0.300000,793.835815,-0.300000,0.300000,0.082279,0.000750,0.000794,-7.745472,2352103.750000,0.000000,0.000000,-0.000002,0.002197,0.002197,-0.000002
82279360.000000,-0.300000,1234.855591,-0.300000,0.300000,0.082279,0.000750,0.001235,-10.904637,1131506.250000,0.000000,0.000000,-0.000003,0.003418,0.003418,-0.000003
82279360.000000,-0.300000,1587.671631,-0.300000,0.300000,0.082279,0.000750,0.001588,-13.681620,1092869.875000,0.000000,0.000000,-0.000003,0.004395,0.004395,-0.000003
82279360.000000,-0.300000,2998.935059,-0.300000,0.300000,0.082279,0.000750,0.002999,-25.565935,5003922.500000,0.000000,0.000000,-0.000002,0.008301,0.008301,-0.000002
82279360.000000,-0.300000,3351.750977,-0.300000,0.300000,0.082279,0.000750,0.003352,-28.254055,1024045.687500,0.000000,0.000000,-0.000003,0.009277,0.009277,-0.000003
82279360.000000,-0.300000,4630.708496,-0.300000,0.300000,0.082279,0.000750,0.004631,-36.901497,2923408.250000,0.000000,0.000000,-0.000003,0.012939,0.012695,-0.000003
82278160.000000,0.300000,5689.156250,-0.300000,0.300000,0.082278,-0.000059,0.005689,-49.004948,6920212.000000,0.000000,0.000000,-0.000002,0.015869,0.015625,-0.000002
82278160.000000,0.300000,5997.870117,-0.300000,0.300000,0.082278,-0.000059,0.005998,-53.121132,2744122.750000,0.000000,0.000000,-0.000002,0.016602,0.016602,-0.000002
82278160.000000,0.300000,6482.992188,-0.300000,0.300000,0.082278,-0.000059,0.006483,-57.068417,1605892.875000,0.000000,0.000000,-0.000002,0.018066,0.017822,-0.000002
82278160.000000,0.300000,6924.011719,-0.300000,0.300000,0.082278,-0.000059,0.006924,-62.111523,2883422.500000,0.000000,0.000000,-0.000002,0.019287,0.019043,-0.000002
82278160.000000,0.300000,7232.726074,-0.300000,0.300000,0.082278,-0.000059,0.007233,-66.227707,2744122.750000,0.000000,0.000000,-0.000002,0.020020,0.020020,-0.000002
